age,job,marital,education,default,housing,loan,contact,campaign,poutcome,emp.var.rate,cons.conf.idx,euribor3m,nr.employed
31,,,,,,,,1,,-1.8,-46.2,1.266,5099.1
53,,,,,,,,2,,-1.8,-46.2,1.281,5099.1
24,,,,,,,,2,,-3.4,-26.9,0.737,5017.5
56,,,,,,,,1,,-0.1,-40.4,4.968,5195.8
34,,,,,,,,1,,1.4,-41.8,4.961,5228.1
53,,,,,,,,3,,1.1,-36.4,4.864,5191.0
47,,,,,,,,1,,-1.8,-46.2,1.291,5099.1
56,,,,,,,,1,,1.4,-42.7,4.963,5228.1
47,,,,,,,,3,,1.4,-42.7,4.968,5228.1
32,,,,,,,,1,,1.1,-36.4,4.856,5191.0
53,,,,,,,,1,,1.1,-36.4,4.856,5191.0
42,,,,,,,,1,,-1.8,-46.2,1.299,5099.1
31,,,,,,,,1,,1.4,-41.8,4.864,5228.1
35,,,,,,,,9,,-0.1,-42.0,4.021,5195.8
46,,,,,,,,1,,1.1,-36.4,4.857,5191.0
32,,,,,,,,10,,1.4,-36.1,4.965,5228.1
70,,,,,,,,2,,-1.8,-40.0,0.697,5008.7
32,,,,,,,,2,,1.4,-36.1,4.967,5228.1
35,,,,,,,,1,,1.4,-42.7,4.963,5228.1
30,,,,,,,,1,,1.4,-41.8,4.866,5228.1
26,,,,,,,,3,,-1.7,-38.3,0.904,4991.6
30,,,,,,,,1,,1.4,-42.7,4.961,5228.1
39,,,,,,,,1,,1.1,-36.4,4.859,5191.0
27,,,,,,,,1,,1.4,-42.7,4.962,5228.1
34,,,,,,,,1,,-1.8,-34.8,0.652,5008.7
34,,,,,,,,2,,-1.8,-46.2,1.25,5099.1
24,,,,,,,,2,,1.4,-42.7,4.96,5228.1
33,,,,,,,,1,,-1.8,-46.2,1.266,5099.1
37,,,,,,,,2,,-1.8,-47.1,1.405,5099.1
45,,,,,,,,2,,1.4,-42.7,4.961,5228.1
34,,,,,,,,2,,-0.1,-42.0,4.021,5195.8
40,,,,,,,,5,,-0.1,-42.0,4.021,5195.8
57,,,,,,,,1,,1.1,-36.4,4.86,5191.0
31,,,,,,,,1,,1.4,-42.7,4.958,5228.1
39,,,,,,,,3,,1.1,-36.4,4.856,5191.0
56,,,,,,,,1,,1.4,-41.8,4.962,5228.1
41,,,,,,,,2,,1.4,-42.7,4.959,5228.1
29,,,,,,,,5,,-1.8,-46.2,1.281,5099.1
41,,,,,,,,2,,1.1,-36.4,4.857,5191.0
56,,,,,,,,3,,1.4,-42.7,4.961,5228.1
46,,,,,,,,2,,1.4,-36.1,4.965,5228.1
25,,,,,,,,2,,1.4,-42.7,4.96,5228.1
52,,,,,,,,1,,-1.8,-46.2,1.281,5099.1
58,,,,,,,,2,,1.4,-36.1,4.966,5228.1
34,,,,,,,,2,,1.4,-36.1,4.964,5228.1
47,,,,,,,,1,,-1.8,-47.1,1.405,5099.1
31,,,,,,,,2,,-2.9,-31.4,0.883,5076.2
39,,,,,,,,2,,1.4,-36.1,4.968,5228.1
30,,,,,,,,2,,1.4,-42.7,4.963,5228.1
53,,,,,,,,2,,-0.1,-42.0,4.12,5195.8
39,,,,,,,,15,,1.4,-42.7,4.968,5228.1
20,,,,,,,,2,,-1.8,-50.0,1.538,5099.1
35,,,,,,,,1,,-1.8,-47.1,1.405,5099.1
56,,,,,,,,3,,1.1,-36.4,4.857,5191.0
26,,,,,,,,2,,-1.8,-50.0,1.811,5099.1
44,,,,,,,,1,,1.4,-42.7,4.968,5228.1
48,,,,,,,,1,,-1.8,-40.0,0.668,5008.7
53,,,,,,,,3,,1.1,-36.4,4.857,5191.0
41,,,,,,,,1,,-1.8,-47.1,1.405,5099.1
28,,,,,,,,1,,-1.8,-46.2,1.281,5099.1
46,,,,,,,,1,,1.4,-42.7,4.957,5228.1
59,,,,,,,,3,,1.1,-36.4,4.856,5191.0
28,,,,,,,,1,,1.4,-42.7,4.962,5228.1
42,,,,,,,,2,,1.4,-36.1,4.967,5228.1
38,,,,,,,,2,,-0.1,-42.0,4.12,5195.8
44,,,,,,,,2,,-1.8,-47.1,1.405,5099.1
58,,,,,,,,1,,-2.9,-33.6,1.072,5076.2
39,,,,,,,,1,,1.4,-41.8,4.865,5228.1
54,,,,,,,,1,,-1.8,-47.1,1.365,5099.1
30,,,,,,,,6,,-0.1,-42.0,4.076,5195.8
46,,,,,,,,3,,-1.8,-47.1,1.453,5099.1
46,,,,,,,,9,,1.4,-41.8,4.962,5228.1
37,,,,,,,,3,,1.4,-42.7,4.961,5228.1
35,,,,,,,,1,,1.1,-36.4,4.857,5191.0
30,,,,,,,,1,,1.4,-41.8,4.961,5228.1
34,,,,,,,,2,,-2.9,-40.8,1.266,5076.2
58,,,,,,,,2,,1.4,-41.8,4.959,5228.1
46,,,,,,,,2,,1.1,-36.4,4.856,5191.0
40,,,,,,,,2,,1.4,-42.7,4.968,5228.1
44,,,,,,,,1,,-1.8,-46.2,1.266,5099.1
38,,,,,,,,5,,1.4,-42.7,4.968,5228.1
33,,,,,,,,1,,-1.8,-46.2,1.327,5099.1
39,,,,,,,,1,,1.4,-36.1,4.965,5228.1
31,,,,,,,,2,,1.4,-42.7,4.962,5228.1
32,,,,,,,,1,,-2.9,-40.8,1.268,5076.2
35,,,,,,,,1,,1.1,-36.4,4.856,5191.0
47,,,,,,,,4,,1.4,-42.7,4.968,5228.1
49,,,,,,,,3,,1.4,-41.8,4.959,5228.1
38,,,,,,,,1,,-2.9,-40.8,1.099,5076.2
30,,,,,,,,10,,1.4,-36.1,4.964,5228.1
50,,,,,,,,2,,-0.1,-42.0,4.12,5195.8
35,,,,,,,,1,,1.1,-36.4,4.857,5191.0
36,,,,,,,,3,,1.1,-36.4,4.86,5191.0
29,,,,,,,,3,,1.4,-36.1,4.964,5228.1
53,,,,,,,,3,,1.1,-36.4,4.856,5191.0
29,,,,,,,,1,,-0.1,-42.0,4.021,5195.8
37,,,,,,,,32,,1.4,-42.7,4.968,5228.1
46,,,,,,,,1,,1.4,-42.7,4.959,5228.1
45,,,,,,,,6,,1.1,-36.4,4.857,5191.0
53,,,,,,,,1,,1.4,-42.7,4.963,5228.1
49,,,,,,,,15,,1.4,-42.7,4.96,5228.1
60,,,,,,,,1,,-3.0,-33.0,0.72,5023.5
36,,,,,,,,6,,-1.8,-46.2,1.281,5099.1
38,,,,,,,,1,,1.4,-41.8,4.96,5228.1
35,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
35,,,,,,,,6,,1.1,-36.4,4.858,5191.0
39,,,,,,,,2,,1.1,-36.4,4.858,5191.0
35,,,,,,,,2,,-0.1,-42.0,4.153,5195.8
47,,,,,,,,2,,-1.8,-46.2,1.244,5099.1
35,,,,,,,,1,,1.1,-36.4,4.858,5191.0
43,,,,,,,,2,,-1.8,-47.1,1.405,5099.1
38,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
47,,,,,,,,2,,-1.8,-47.1,1.435,5099.1
54,,,,,,,,1,,1.1,-36.4,4.857,5191.0
44,,,,,,,,3,,1.4,-36.1,4.963,5228.1
29,,,,,,,,2,,-1.7,-40.3,0.861,4991.6
29,,,,,,,,12,,1.1,-36.4,4.864,5191.0
41,,,,,,,,2,,1.4,-41.8,4.864,5228.1
41,,,,,,,,1,,-1.8,-46.2,1.313,5099.1
32,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
35,,,,,,,,3,,1.4,-42.7,4.958,5228.1
37,,,,,,,,1,,-1.8,-46.2,1.266,5099.1
50,,,,,,,,1,,1.1,-36.4,4.855,5191.0
55,,,,,,,,4,,1.1,-36.4,4.857,5191.0
47,,,,,,,,1,,-0.1,-42.0,4.191,5195.8
32,,,,,,,,2,,1.4,-42.7,4.96,5228.1
31,,,,,,,,1,,1.1,-36.4,4.864,5191.0
38,,,,,,,,2,,1.4,-41.8,4.962,5228.1
57,,,,,,,,2,,-1.1,-37.5,0.883,4963.6
31,,,,,,,,1,,-0.1,-42.0,4.153,5195.8
29,,,,,,,,3,,1.4,-42.7,4.963,5228.1
60,,,,,,,,1,,1.4,-42.7,4.961,5228.1
31,,,,,,,,1,,1.4,-36.1,4.966,5228.1
56,,,,,,,,3,,1.1,-36.4,4.857,5191.0
42,,,,,,,,5,,1.1,-36.4,4.857,5191.0
35,,,,,,,,1,,-1.8,-46.2,1.291,5099.1
34,,,,,,,,1,,1.4,-36.1,4.965,5228.1
34,,,,,,,,1,,1.4,-36.1,4.964,5228.1
43,,,,,,,,13,,1.4,-42.7,4.962,5228.1
34,,,,,,,,4,,-1.8,-50.0,1.52,5099.1
43,,,,,,,,4,,-1.8,-46.2,1.327,5099.1
36,,,,,,,,3,,1.4,-36.1,4.966,5228.1
45,,,,,,,,1,,1.4,-36.1,4.965,5228.1
48,,,,,,,,3,,-2.9,-40.8,1.286,5076.2
35,,,,,,,,5,,-1.7,-40.3,0.79,4991.6
61,,,,,,,,1,,-1.1,-50.8,1.05,4963.6
58,,,,,,,,2,,-1.8,-46.2,1.313,5099.1
31,,,,,,,,1,,-1.8,-47.1,1.453,5099.1
43,,,,,,,,4,,1.4,-36.1,4.964,5228.1
53,,,,,,,,6,,-0.1,-42.0,4.12,5195.8
33,,,,,,,,2,,-1.8,-46.2,1.281,5099.1
28,,,,,,,,1,,-1.8,-47.1,1.365,5099.1
25,,,,,,,,1,,1.1,-36.4,4.864,5191.0
42,,,,,,,,2,,-1.8,-47.1,1.435,5099.1
35,,,,,,,,1,,1.4,-42.7,4.957,5228.1
48,,,,,,,,1,,1.1,-36.4,4.857,5191.0
47,,,,,,,,1,,-1.8,-46.2,1.344,5099.1
29,,,,,,,,3,,1.4,-36.1,4.965,5228.1
36,,,,,,,,3,,1.4,-36.1,4.965,5228.1
29,,,,,,,,3,,-1.7,-39.8,0.727,4991.6
36,,,,,,,,1,,1.4,-41.8,4.961,5228.1
40,,,,,,,,2,,1.4,-42.7,4.961,5228.1
34,,,,,,,,1,,1.4,-42.7,4.963,5228.1
34,,,,,,,,6,,-0.1,-42.0,4.076,5195.8
41,,,,,,,,1,,-1.8,-46.2,1.25,5099.1
34,,,,,,,,5,,1.4,-36.1,4.964,5228.1
36,,,,,,,,3,,1.4,-36.1,4.965,5228.1
39,,,,,,,,1,,1.1,-36.4,4.857,5191.0
49,,,,,,,,1,,1.4,-41.8,4.961,5228.1
25,,,,,,,,4,,1.1,-36.4,4.86,5191.0
31,,,,,,,,1,,1.4,-41.8,4.864,5228.1
37,,,,,,,,2,,-2.9,-33.6,1.048,5076.2
46,,,,,,,,1,,-3.4,-29.8,0.781,5017.5
44,,,,,,,,1,,-1.8,-47.1,1.453,5099.1
39,,,,,,,,3,,1.1,-36.4,4.857,5191.0
39,,,,,,,,1,,-1.8,-46.2,1.327,5099.1
44,,,,,,,,2,,-1.8,-46.2,1.266,5099.1
38,,,,,,,,1,,1.1,-36.4,4.857,5191.0
53,,,,,,,,5,,1.4,-36.1,4.965,5228.1
27,,,,,,,,2,,1.4,-42.7,4.963,5228.1
37,,,,,,,,8,,1.1,-36.4,4.859,5191.0
29,,,,,,,,1,,1.4,-42.7,4.963,5228.1
35,,,,,,,,1,,-0.1,-42.0,4.153,5195.8
43,,,,,,,,4,,1.4,-41.8,4.958,5228.1
20,,,,,,,,2,,-1.8,-46.2,1.25,5099.1
38,,,,,,,,1,,1.4,-42.7,4.96,5228.1
37,,,,,,,,5,,1.1,-36.4,4.86,5191.0
41,,,,,,,,1,,-1.8,-46.2,1.313,5099.1
31,,,,,,,,4,,-1.8,-46.2,1.25,5099.1
30,,,,,,,,1,,1.4,-36.1,4.963,5228.1
48,,,,,,,,1,,1.4,-36.1,4.963,5228.1
40,,,,,,,,1,,1.1,-36.4,4.856,5191.0
35,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
40,,,,,,,,2,,1.1,-36.4,4.856,5191.0
38,,,,,,,,1,,1.1,-36.4,4.859,5191.0
41,,,,,,,,1,,-1.8,-46.2,1.281,5099.1
31,,,,,,,,1,,-1.8,-47.1,1.365,5099.1
28,,,,,,,,8,,1.4,-42.7,4.963,5228.1
50,,,,,,,,2,,1.4,-36.1,4.97,5228.1
42,,,,,,,,1,,1.1,-36.4,4.86,5191.0
34,,,,,,,,1,,-1.8,-40.0,0.683,5008.7
29,,,,,,,,1,,-3.4,-30.1,0.719,5017.5
27,,,,,,,,8,,1.4,-42.7,4.963,5228.1
36,,,,,,,,1,,-0.1,-42.0,4.021,5195.8
41,,,,,,,,1,,-1.8,-47.1,1.405,5099.1
33,,,,,,,,2,,-2.9,-33.6,1.018,5076.2
26,,,,,,,,3,,-1.8,-46.2,1.25,5099.1
25,,,,,,,,1,,1.4,-42.7,4.958,5228.1
53,,,,,,,,1,,-0.1,-42.0,4.076,5195.8
39,,,,,,,,1,,1.1,-36.4,4.855,5191.0
27,,,,,,,,2,,1.1,-36.4,4.856,5191.0
34,,,,,,,,3,,1.4,-42.7,4.962,5228.1
36,,,,,,,,1,,-1.8,-46.2,1.344,5099.1
53,,,,,,,,1,,-2.9,-31.4,0.821,5076.2
44,,,,,,,,1,,1.1,-36.4,4.857,5191.0
47,,,,,,,,1,,1.4,-41.8,4.958,5228.1
52,,,,,,,,2,,1.1,-36.4,4.859,5191.0
49,,,,,,,,6,,-1.1,-37.5,0.883,4963.6
36,,,,,,,,13,,1.4,-41.8,4.961,5228.1
38,,,,,,,,5,,1.1,-36.4,4.857,5191.0
44,,,,,,,,1,,1.4,-42.7,4.96,5228.1
43,,,,,,,,1,,-0.1,-42.0,4.021,5195.8
57,,,,,,,,2,,-0.1,-42.0,4.021,5195.8
41,,,,,,,,4,,1.4,-41.8,4.959,5228.1
52,,,,,,,,1,,1.1,-36.4,4.86,5191.0
51,,,,,,,,2,,-1.8,-46.2,1.354,5099.1
53,,,,,,,,1,,-2.9,-31.4,0.849,5076.2
24,,,,,,,,2,,1.4,-42.7,4.957,5228.1
35,,,,,,,,2,,-1.1,-37.5,0.886,4963.6
30,,,,,,,,2,,1.4,-41.8,4.961,5228.1
34,,,,,,,,3,,-1.8,-40.0,0.682,5008.7
54,,,,,,,,1,,1.4,-41.8,4.967,5228.1
48,,,,,,,,6,,-0.1,-42.0,4.021,5195.8
38,,,,,,,,2,,1.1,-36.4,4.864,5191.0
45,,,,,,,,2,,1.4,-36.1,4.965,5228.1
52,,,,,,,,1,,-1.8,-40.0,0.672,5008.7
40,,,,,,,,3,,1.1,-36.4,4.859,5191.0
76,,,,,,,,4,,-3.4,-30.1,0.715,5017.5
53,,,,,,,,2,,-0.1,-42.0,4.12,5195.8
38,,,,,,,,1,,-1.8,-46.2,1.334,5099.1
44,,,,,,,,1,,1.4,-36.1,4.964,5228.1
55,,,,,,,,6,,1.4,-41.8,4.959,5228.1
50,,,,,,,,1,,1.4,-41.8,4.864,5228.1
59,,,,,,,,2,,-1.8,-46.2,1.313,5099.1
51,,,,,,,,2,,-1.1,-49.5,0.987,4963.6
45,,,,,,,,3,,-1.8,-46.2,1.313,5099.1
41,,,,,,,,1,,1.4,-36.1,4.962,5228.1
33,,,,,,,,1,,1.4,-36.1,4.962,5228.1
52,,,,,,,,5,,1.4,-36.1,4.966,5228.1
40,,,,,,,,3,,1.4,-42.7,4.962,5228.1
57,,,,,,,,1,,1.1,-36.4,4.857,5191.0
53,,,,,,,,8,,1.4,-36.1,4.962,5228.1
30,,,,,,,,2,,1.4,-42.7,4.957,5228.1
36,,,,,,,,1,,1.1,-36.4,4.855,5191.0
47,,,,,,,,3,,1.4,-36.1,4.965,5228.1
23,,,,,,,,1,,-1.8,-47.1,1.392,5099.1
35,,,,,,,,3,,1.1,-36.4,4.864,5191.0
41,,,,,,,,3,,1.1,-36.4,4.857,5191.0
43,,,,,,,,2,,1.1,-36.4,4.856,5191.0
39,,,,,,,,1,,-1.8,-46.2,1.344,5099.1
32,,,,,,,,2,,-1.8,-47.1,1.405,5099.1
27,,,,,,,,2,,-1.8,-47.1,1.405,5099.1
37,,,,,,,,4,,-0.1,-42.0,4.021,5195.8
31,,,,,,,,2,,1.4,-42.7,4.958,5228.1
27,,,,,,,,1,,1.4,-42.7,4.962,5228.1
27,,,,,,,,1,,-1.8,-46.2,1.291,5099.1
32,,,,,,,,4,,1.4,-42.7,4.961,5228.1
33,,,,,,,,1,,-1.8,-46.2,1.327,5099.1
37,,,,,,,,1,,-1.8,-46.2,1.327,5099.1
54,,,,,,,,2,,-1.8,-46.2,1.334,5099.1
47,,,,,,,,1,,1.1,-36.4,4.857,5191.0
34,,,,,,,,3,,-1.8,-46.2,1.25,5099.1
37,,,,,,,,1,,1.4,-36.1,4.963,5228.1
38,,,,,,,,3,,-1.8,-34.8,0.653,5008.7
45,,,,,,,,3,,1.4,-36.1,4.968,5228.1
36,,,,,,,,2,,1.4,-36.1,4.964,5228.1
43,,,,,,,,1,,-1.8,-47.1,1.405,5099.1
35,,,,,,,,1,,1.4,-42.7,4.963,5228.1
28,,,,,,,,2,,1.1,-36.4,4.858,5191.0
46,,,,,,,,2,,1.4,-36.1,4.963,5228.1
59,,,,,,,,6,,-1.8,-46.2,1.266,5099.1
30,,,,,,,,1,,-1.8,-46.2,1.299,5099.1
28,,,,,,,,3,,1.4,-42.7,4.962,5228.1
41,,,,,,,,2,,-1.8,-46.2,1.313,5099.1
31,,,,,,,,1,,1.4,-42.7,4.961,5228.1
32,,,,,,,,1,,1.4,-42.7,4.962,5228.1
34,,,,,,,,1,,1.4,-42.7,4.958,5228.1
29,,,,,,,,7,,-1.8,-46.2,1.25,5099.1
39,,,,,,,,1,,1.4,-41.8,4.961,5228.1
20,,,,,,,,1,,-1.8,-34.6,0.644,5008.7
25,,,,,,,,19,,1.4,-41.8,4.959,5228.1
33,,,,,,,,1,,-1.8,-46.2,1.313,5099.1
41,,,,,,,,1,,1.1,-36.4,4.857,5191.0
45,,,,,,,,3,,1.1,-36.4,4.86,5191.0
44,,,,,,,,1,,-0.1,-42.0,4.076,5195.8
39,,,,,,,,1,,-0.1,-42.0,4.191,5195.8
40,,,,,,,,1,,1.4,-42.7,4.963,5228.1
35,,,,,,,,12,,1.1,-36.4,4.857,5191.0
52,,,,,,,,3,,1.1,-36.4,4.864,5191.0
31,,,,,,,,7,,1.4,-36.1,4.966,5228.1
38,,,,,,,,1,,-0.1,-42.0,4.021,5195.8
30,,,,,,,,1,,1.4,-36.1,4.966,5228.1
72,,,,,,,,3,,-1.8,-40.0,0.699,5008.7
38,,,,,,,,3,,-2.9,-33.6,1.029,5076.2
51,,,,,,,,2,,1.1,-36.4,4.858,5191.0
44,,,,,,,,1,,-1.8,-40.0,0.672,5008.7
53,,,,,,,,3,,-2.9,-33.6,1.059,5076.2
44,,,,,,,,2,,1.4,-41.8,4.961,5228.1
30,,,,,,,,2,,-0.1,-42.0,4.021,5195.8
45,,,,,,,,2,,-2.9,-40.8,1.281,5076.2
48,,,,,,,,8,,1.4,-36.1,4.964,5228.1
49,,,,,,,,1,,-2.9,-31.4,0.883,5076.2
54,,,,,,,,2,,1.4,-41.8,4.967,5228.1
45,,,,,,,,1,,-1.8,-47.1,1.405,5099.1
30,,,,,,,,2,,1.4,-42.7,4.963,5228.1
35,,,,,,,,5,,1.1,-36.4,4.86,5191.0
49,,,,,,,,3,,1.4,-41.8,4.947,5228.1
37,,,,,,,,2,,1.4,-42.7,4.961,5228.1
36,,,,,,,,3,,1.4,-36.1,4.964,5228.1
35,,,,,,,,15,,1.4,-41.8,4.864,5228.1
58,,,,,,,,4,,-1.8,-34.6,0.644,5008.7
32,,,,,,,,9,,-1.8,-46.2,1.313,5099.1
38,,,,,,,,1,,-2.9,-31.4,0.881,5076.2
35,,,,,,,,4,,1.1,-36.4,4.855,5191.0
44,,,,,,,,1,,1.4,-42.7,4.961,5228.1
33,,,,,,,,1,,1.4,-36.1,4.963,5228.1
33,,,,,,,,3,,-1.8,-46.2,1.281,5099.1
38,,,,,,,,2,,-0.1,-42.0,4.076,5195.8
58,,,,,,,,1,,-1.8,-40.0,0.682,5008.7
46,,,,,,,,2,,-1.8,-46.2,1.299,5099.1
41,,,,,,,,1,,1.1,-36.4,4.856,5191.0
38,,,,,,,,1,,1.4,-41.8,4.961,5228.1
51,,,,,,,,4,,1.4,-42.7,4.963,5228.1
35,,,,,,,,2,,1.4,-42.7,4.962,5228.1
42,,,,,,,,3,,-1.8,-46.2,1.334,5099.1
38,,,,,,,,1,,1.1,-36.4,4.855,5191.0
50,,,,,,,,4,,1.4,-36.1,4.968,5228.1
38,,,,,,,,2,,1.4,-41.8,4.961,5228.1
57,,,,,,,,4,,1.4,-42.7,4.96,5228.1
50,,,,,,,,2,,1.4,-42.7,4.96,5228.1
37,,,,,,,,12,,1.4,-36.1,4.965,5228.1
31,,,,,,,,3,,1.4,-41.8,4.96,5228.1
49,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
32,,,,,,,,4,,-0.1,-42.0,4.12,5195.8
67,,,,,,,,22,,-1.8,-50.0,1.703,5099.1
51,,,,,,,,1,,1.4,-42.7,4.959,5228.1
54,,,,,,,,5,,-1.8,-46.2,1.313,5099.1
36,,,,,,,,1,,1.4,-41.8,4.866,5228.1
39,,,,,,,,9,,1.4,-42.7,4.968,5228.1
50,,,,,,,,4,,-0.1,-42.0,4.076,5195.8
35,,,,,,,,1,,-2.9,-40.8,1.252,5076.2
32,,,,,,,,2,,-1.8,-46.2,1.25,5099.1
25,,,,,,,,1,,-1.8,-46.2,1.266,5099.1
33,,,,,,,,1,,-1.8,-50.0,1.757,5099.1
30,,,,,,,,1,,1.4,-41.8,4.866,5228.1
46,,,,,,,,3,,1.4,-41.8,4.959,5228.1
43,,,,,,,,1,,1.4,-41.8,4.959,5228.1
37,,,,,,,,3,,1.1,-36.4,4.857,5191.0
47,,,,,,,,3,,1.1,-36.4,4.858,5191.0
40,,,,,,,,1,,1.4,-41.8,4.865,5228.1
28,,,,,,,,1,,-1.8,-46.2,1.291,5099.1
44,,,,,,,,1,,-1.7,-39.8,0.742,4991.6
32,,,,,,,,1,,-0.1,-42.0,4.076,5195.8
24,,,,,,,,1,,-2.9,-40.8,1.26,5076.2
29,,,,,,,,2,,1.4,-36.1,4.966,5228.1
26,,,,,,,,1,,1.1,-36.4,4.858,5191.0
61,,,,,,,,2,,-1.7,-38.3,0.9,4991.6
41,,,,,,,,1,,1.1,-36.4,4.86,5191.0
42,,,,,,,,2,,1.4,-36.1,4.965,5228.1
38,,,,,,,,2,,-0.1,-42.0,4.191,5195.8
38,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
35,,,,,,,,1,,1.4,-41.8,4.961,5228.1
39,,,,,,,,2,,1.4,-41.8,4.865,5228.1
43,,,,,,,,6,,1.4,-42.7,4.959,5228.1
42,,,,,,,,1,,1.4,-42.7,4.966,5228.1
39,,,,,,,,2,,1.1,-36.4,4.857,5191.0
29,,,,,,,,11,,1.4,-36.1,4.962,5228.1
39,,,,,,,,2,,1.1,-36.4,4.859,5191.0
32,,,,,,,,11,,-1.8,-46.2,1.25,5099.1
56,,,,,,,,2,,1.4,-36.1,4.965,5228.1
32,,,,,,,,3,,1.4,-42.7,4.962,5228.1
42,,,,,,,,1,,1.4,-42.7,4.955,5228.1
41,,,,,,,,4,,1.1,-36.4,4.857,5191.0
38,,,,,,,,3,,-0.1,-42.0,4.153,5195.8
33,,,,,,,,2,,1.1,-36.4,4.857,5191.0
32,,,,,,,,2,,-1.8,-46.2,1.344,5099.1
28,,,,,,,,9,,1.4,-42.7,4.968,5228.1
45,,,,,,,,1,,1.1,-36.4,4.857,5191.0
42,,,,,,,,1,,1.4,-36.1,4.968,5228.1
46,,,,,,,,14,,1.4,-36.1,4.964,5228.1
57,,,,,,,,2,,-1.8,-46.2,1.344,5099.1
42,,,,,,,,4,,1.4,-41.8,4.959,5228.1
32,,,,,,,,1,,-2.9,-40.8,1.262,5076.2
55,,,,,,,,3,,1.4,-36.1,4.963,5228.1
31,,,,,,,,3,,1.4,-36.1,4.965,5228.1
43,,,,,,,,1,,1.4,-36.1,4.963,5228.1
35,,,,,,,,1,,-1.8,-46.2,1.291,5099.1
41,,,,,,,,4,,1.1,-36.4,4.856,5191.0
33,,,,,,,,1,,-1.8,-46.2,1.313,5099.1
44,,,,,,,,2,,1.4,-41.8,4.959,5228.1
35,,,,,,,,1,,1.1,-36.4,4.857,5191.0
46,,,,,,,,1,,-2.9,-31.4,0.861,5076.2
37,,,,,,,,4,,-1.8,-47.1,1.405,5099.1
34,,,,,,,,3,,1.4,-36.1,4.965,5228.1
39,,,,,,,,1,,-1.8,-46.2,1.25,5099.1
34,,,,,,,,4,,1.4,-42.7,4.961,5228.1
39,,,,,,,,4,,1.4,-36.1,4.968,5228.1
37,,,,,,,,5,,1.4,-42.7,4.962,5228.1
57,,,,,,,,1,,-0.1,-42.0,4.021,5195.8
28,,,,,,,,3,,1.1,-36.4,4.856,5191.0
33,,,,,,,,1,,-2.9,-31.4,0.873,5076.2
33,,,,,,,,2,,1.4,-42.7,4.962,5228.1
34,,,,,,,,7,,1.4,-36.1,4.964,5228.1
52,,,,,,,,1,,1.4,-42.7,4.962,5228.1
46,,,,,,,,1,,-1.8,-46.2,1.344,5099.1
30,,,,,,,,1,,1.4,-36.1,4.966,5228.1
31,,,,,,,,6,,1.1,-36.4,4.859,5191.0
55,,,,,,,,4,,1.4,-36.1,4.965,5228.1
37,,,,,,,,3,,-1.8,-47.1,1.405,5099.1
54,,,,,,,,2,,-1.8,-47.1,1.405,5099.1
56,,,,,,,,1,,-1.8,-34.8,0.634,5008.7
54,,,,,,,,2,,1.1,-36.4,4.864,5191.0
27,,,,,,,,9,,1.4,-42.7,4.963,5228.1
49,,,,,,,,1,,1.4,-42.7,4.957,5228.1
33,,,,,,,,1,,-1.8,-47.1,1.405,5099.1
46,,,,,,,,2,,1.4,-41.8,4.959,5228.1
73,,,,,,,,1,,-1.8,-34.6,0.645,5008.7
39,,,,,,,,2,,-1.8,-46.2,1.334,5099.1
35,,,,,,,,2,,-1.1,-37.5,0.878,4963.6
30,,,,,,,,3,,1.4,-36.1,4.963,5228.1
57,,,,,,,,3,,-1.7,-40.3,0.802,4991.6
50,,,,,,,,1,,1.4,-42.7,4.963,5228.1
46,,,,,,,,1,,1.4,-42.7,4.961,5228.1
40,,,,,,,,2,,-2.9,-31.4,0.821,5076.2
30,,,,,,,,1,,1.4,-42.7,4.958,5228.1
47,,,,,,,,1,,1.1,-36.4,4.858,5191.0
55,,,,,,,,1,,-0.1,-42.0,4.021,5195.8
48,,,,,,,,1,,1.4,-36.1,4.963,5228.1
44,,,,,,,,1,,1.4,-41.8,4.961,5228.1
29,,,,,,,,1,,-1.8,-46.2,1.244,5099.1
49,,,,,,,,5,,-1.8,-46.2,1.354,5099.1
34,,,,,,,,2,,-1.8,-46.2,1.281,5099.1
42,,,,,,,,1,,1.4,-36.1,4.963,5228.1
25,,,,,,,,1,,1.1,-36.4,4.86,5191.0
45,,,,,,,,1,,1.1,-36.4,4.86,5191.0
51,,,,,,,,2,,-2.9,-33.6,1.072,5076.2
47,,,,,,,,2,,-1.8,-47.1,1.405,5099.1
38,,,,,,,,1,,-2.9,-40.8,1.099,5076.2
41,,,,,,,,1,,1.4,-36.1,4.963,5228.1
40,,,,,,,,1,,1.4,-41.8,4.959,5228.1
50,,,,,,,,1,,1.4,-41.8,4.959,5228.1
30,,,,,,,,1,,1.1,-36.4,4.857,5191.0
41,,,,,,,,1,,1.4,-36.1,4.966,5228.1
42,,,,,,,,3,,1.4,-36.1,4.965,5228.1
43,,,,,,,,2,,1.4,-41.8,4.961,5228.1
56,,,,,,,,1,,-1.8,-46.2,1.299,5099.1
42,,,,,,,,2,,-1.8,-46.2,1.266,5099.1
31,,,,,,,,2,,1.4,-41.8,4.866,5228.1
